db_id,db_name,dance_style,db_level,is_updated,scraped_name,scraped_level,step_count,comment_count,url,parsed_file_path
,,Tango,,No,Progressive Side Step Reverse Turn,Bronze,2,6,http://www.dancecentral.info/ballroom/international-style/tango/progressive-side-step-reverse-turn,docs/figures steps/parsed/chunk_7/tango_progressive-side-step-reverse-turn.json
,,Tango,,No,Progressive Side Step Reverse Turn,Bronze,4,6,https://www.dancecentral.info/ballroom/international-style/tango/progressive-side-step-reverse-turn?src=routine,docs/figures steps/parsed/chunk_9/tango_progressive-side-step-reverse-turn?src=routine.json
,,Tango,,No,Tango Walk,Newcomer,4,19,http://www.dancecentral.info/ballroom/international-style/tango/walk,docs/figures steps/parsed/chunk_6/tango_walk.json
,,Tango,,No,Tango Walk,Newcomer,4,7,http://www.dancecentral.info/ballroom/international-style/tango/walk?src=routine,docs/figures steps/parsed/chunk_6/tango_walk?src=routine.json
,,Tango,,No,Tango Walk,Newcomer,5,6,https://www.dancecentral.info/ballroom/international-style/tango/walk?src=routine,docs/figures steps/parsed/chunk_9/tango_walk?src=routine.json
,,Viennese Waltz,,No,Natural Fleckerl,Gold,6,3,http://www.dancecentral.info/ballroom/international-style/viennese-waltz/natural-fleckerl,docs/figures steps/parsed/chunk_7/viennese-waltz_natural-fleckerl.json
,,Viennese Waltz,,No,Reverse Fleckerl,Silver,6,2,http://www.dancecentral.info/ballroom/international-style/viennese-waltz/reverse-fleckerl,docs/figures steps/parsed/chunk_7/viennese-waltz_reverse-fleckerl.json
,,Waltz,,No,Closed Wing,Gold,6,0,http://www.dancecentral.info/ballroom/international-style/waltz/closed-wing,docs/figures steps/parsed/chunk_6/waltz_closed-wing.json
,,Waltz,,No,Contra Check,Gold,3,1,http://www.dancecentral.info/ballroom/international-style/waltz/contra-check,docs/figures steps/parsed/chunk_6/waltz_contra-check.json
,,Waltz,,No,Contra Check,Gold,6,23,http://www.dancecentral.info/ballroom/international-style/waltz/contra-check?src=routine,docs/figures steps/parsed/chunk_7/waltz_contra-check?src=routine.json
,,Waltz,,No,Contra Check,Gold,6,39,https://www.dancecentral.info/ballroom/international-style/waltz/contra-check?src=routine,docs/figures steps/parsed/chunk_9/waltz_contra-check?src=routine.json
,,Waltz,,No,Cross Hesitation after Open Impetus Turn,Silver,6,12,https://www.dancecentral.info/ballroom/international-style/waltz/open-impetus-and-cross-hesitation?src=routine,docs/figures steps/parsed/chunk_9/waltz_open-impetus-and-cross-hesitation?src=routine.json
,,Waltz,,No,Double Reverse Spin,Bronze,3,18,http://www.dancecentral.info/ballroom/international-style/waltz/double-reverse-spin,docs/figures steps/parsed/chunk_6/waltz_double-reverse-spin.json
,,Waltz,,No,Double Reverse Spin,Bronze,6,29,http://www.dancecentral.info/ballroom/international-style/waltz/double-reverse-spin?src=routine,docs/figures steps/parsed/chunk_7/waltz_double-reverse-spin?src=routine.json
,,Waltz,,No,Double Reverse Spin,Bronze,6,17,http://www.dancecentral.info/ballroom/international-style/quickstep/double-reverse-spin,docs/figures steps/parsed/chunk_8/quickstep_double-reverse-spin.json
,,Waltz,,No,Double Reverse Spin,Bronze,6,18,https://www.dancecentral.info/ballroom/international-style/waltz/double-reverse-spin?src=routine,docs/figures steps/parsed/chunk_9/waltz_double-reverse-spin?src=routine.json
,,Waltz,,No,Fallaway Reverse and Slip Pivot,Gold,8,7,http://www.dancecentral.info/ballroom/international-style/waltz/fallaway-reverse-and-slip-pivot,docs/figures steps/parsed/chunk_6/waltz_fallaway-reverse-and-slip-pivot.json
,,Waltz,,No,Fallaway Reverse and Slip Pivot,Gold,8,17,http://www.dancecentral.info/ballroom/international-style/waltz/fallaway-reverse-and-slip-pivot?src=routine,docs/figures steps/parsed/chunk_7/waltz_fallaway-reverse-and-slip-pivot?src=routine.json
,,Waltz,,No,Fallaway Reverse and Slip Pivot,Gold,8,7,https://www.dancecentral.info/ballroom/international-style/waltz/fallaway-reverse-and-slip-pivot?src=routine,docs/figures steps/parsed/chunk_9/waltz_fallaway-reverse-and-slip-pivot?src=routine.json
,,Waltz,,No,Hover Corté,Gold,6,15,http://www.dancecentral.info/ballroom/international-style/waltz/hover-corte?src=routine,docs/figures steps/parsed/chunk_7/waltz_hover-corte?src=routine.json
,,Waltz,,No,Hover Corté,Gold,6,5,https://www.dancecentral.info/ballroom/international-style/waltz/hover-corte?src=routine,docs/figures steps/parsed/chunk_9/waltz_hover-corte?src=routine.json
,,Waltz,,No,Left Whisk,Gold,3,0,http://www.dancecentral.info/ballroom/international-style/waltz/left-whisk,docs/figures steps/parsed/chunk_7/waltz_left-whisk.json
,,Waltz,,No,Left Whisk,Gold,6,7,http://www.dancecentral.info/ballroom/international-style/waltz/left-whisk?src=routine,docs/figures steps/parsed/chunk_7/waltz_left-whisk?src=routine.json
,,Waltz,,No,Left Whisk,Gold,6,23,https://www.dancecentral.info/ballroom/international-style/waltz/left-whisk?src=routine,docs/figures steps/parsed/chunk_9/waltz_left-whisk?src=routine.json
,,Waltz,,No,Natural Pivot Turn,Newcomer,8,9,http://www.dancecentral.info/ballroom/international-style/quickstep/natural-pivot-turn?src=routine,docs/figures steps/parsed/chunk_9/quickstep_natural-pivot-turn?src=routine.json
,,Waltz,,No,Natural Turn with Hesitation,Newcomer,12,30,http://www.dancecentral.info/ballroom/international-style/quickstep/natural-turn-with-hesitation?src=routine,docs/figures steps/parsed/chunk_9/quickstep_natural-turn-with-hesitation?src=routine.json
,,Waltz,,No,Open Impetus Turn,Silver,6,2,https://www.dancecentral.info/ballroom/international-style/waltz/open-impetus-and-cross-hesitation,docs/figures steps/parsed/chunk_4/waltz_open-impetus-and-cross-hesitation.json
,,Waltz,,No,Open Impetus Turn,Silver,8,11,https://www.dancecentral.info/ballroom/international-style/slow-foxtrot/open-impetus,docs/figures steps/parsed/chunk_5/slow-foxtrot_open-impetus.json
,,Waltz,,No,Open Impetus Turn,Silver,8,7,http://www.dancecentral.info/ballroom/international-style/slow-foxtrot/open-impetus,docs/figures steps/parsed/chunk_8/slow-foxtrot_open-impetus.json
,,Waltz,,No,Open Impetus Turn,Silver,8,9,https://www.dancecentral.info/ballroom/international-style/slow-foxtrot/open-impetus?src=routine,docs/figures steps/parsed/chunk_10/slow-foxtrot_open-impetus?src=routine.json
,,Waltz,,No,Open Telemark,Silver,12,8,https://www.dancecentral.info/ballroom/international-style/waltz/open-telemark-and-wing,docs/figures steps/parsed/chunk_4/waltz_open-telemark-and-wing.json
,,Waltz,,No,Open Telemark and Wing,Silver,1,0,http://www.dancecentral.info/ballroom/international-style/waltz/open-telemark-and-wing?src=routine,docs/figures steps/parsed/chunk_7/waltz_open-telemark-and-wing?src=routine.json
,,Waltz,,No,Open Telemark and Wing,Silver,6,0,https://www.dancecentral.info/ballroom/international-style/waltz/open-telemark-and-wing?src=routine,docs/figures steps/parsed/chunk_9/waltz_open-telemark-and-wing?src=routine.json
,,Waltz,,No,Open Telemark into Cross Hesitation,Silver,6,18,http://www.dancecentral.info/ballroom/international-style/waltz/open-telemark-and-cross-hesitation?src=routine,docs/figures steps/parsed/chunk_7/waltz_open-telemark-and-cross-hesitation?src=routine.json
,,Waltz,,No,Open Telemark into Cross Hesitation,Silver,12,32,https://www.dancecentral.info/ballroom/international-style/waltz/open-telemark-and-cross-hesitation?src=routine,docs/figures steps/parsed/chunk_9/waltz_open-telemark-and-cross-hesitation?src=routine.json
,,Waltz,,No,Progressive Chasse to Right,Bronze,10,9,https://www.dancecentral.info/ballroom/international-style/quickstep/progressive-chasse-to-r,docs/figures steps/parsed/chunk_4/quickstep_progressive-chasse-to-r.json
,,Waltz,,No,Progressive Chasse to Right,Bronze,8,6,http://www.dancecentral.info/ballroom/international-style/waltz/progressive-chasse-to-r,docs/figures steps/parsed/chunk_6/waltz_progressive-chasse-to-r.json
,,Waltz,,No,Progressive Chasse to Right,Bronze,10,14,http://www.dancecentral.info/ballroom/international-style/quickstep/progressive-chasse-to-r?src=routine,docs/figures steps/parsed/chunk_8/quickstep_progressive-chasse-to-r?src=routine.json
,,Waltz,,No,Progressive Chasse to Right,Bronze,10,5,http://www.dancecentral.info/ballroom/international-style/quickstep/progressive-chasse-to-r,docs/figures steps/parsed/chunk_8/quickstep_progressive-chasse-to-r.json
,,Waltz,,No,Progressive Chasse to Right,Bronze,8,25,https://www.dancecentral.info/ballroom/international-style/waltz/progressive-chasse-to-r?src=routine,docs/figures steps/parsed/chunk_9/waltz_progressive-chasse-to-r?src=routine.json
,,Waltz,,No,Reverse Corte,Bronze,6,12,http://www.dancecentral.info/ballroom/international-style/waltz/reverse-corte,docs/figures steps/parsed/chunk_7/waltz_reverse-corte.json
,,Waltz,,No,Reverse Corte,Bronze,6,6,http://www.dancecentral.info/ballroom/international-style/waltz/reverse-corte?src=routine,docs/figures steps/parsed/chunk_7/waltz_reverse-corte?src=routine.json
,,Waltz,,No,Reverse Corte,Bronze,6,9,https://www.dancecentral.info/ballroom/international-style/waltz/reverse-corte?src=routine,docs/figures steps/parsed/chunk_9/waltz_reverse-corte?src=routine.json
,,Waltz,,No,Reverse Pivot,Bronze,2,0,https://www.dancecentral.info/ballroom/international-style/quickstep/reverse-pivot,docs/figures steps/parsed/chunk_5/quickstep_reverse-pivot.json
,,Waltz,,No,Reverse Pivot,Bronze,2,10,http://www.dancecentral.info/ballroom/international-style/waltz/reverse-pivot,docs/figures steps/parsed/chunk_6/waltz_reverse-pivot.json
,,Waltz,,No,Reverse Pivot,Bronze,2,6,http://www.dancecentral.info/ballroom/international-style/waltz/reverse-pivot?src=routine,docs/figures steps/parsed/chunk_7/waltz_reverse-pivot?src=routine.json
,,Waltz,,No,Reverse Pivot,Bronze,2,5,https://www.dancecentral.info/ballroom/international-style/waltz/reverse-pivot?src=routine,docs/figures steps/parsed/chunk_9/waltz_reverse-pivot?src=routine.json
,,Waltz,,No,Running Finish,Bronze,8,7,http://www.dancecentral.info/ballroom/international-style/quickstep/running-finish?src=routine,docs/figures steps/parsed/chunk_8/quickstep_running-finish?src=routine.json
,,Waltz,,No,Six Quick Run,Gold,13,19,http://www.dancecentral.info/ballroom/international-style/quickstep/six-quick-run?src=routine,docs/figures steps/parsed/chunk_8/quickstep_six-quick-run?src=routine.json
,,Waltz,,No,Telemark (Closed Telemark),Silver,6,8,http://www.dancecentral.info/ballroom/international-style/waltz/closed-telemark?src=routine,docs/figures steps/parsed/chunk_7/waltz_closed-telemark?src=routine.json
,,Waltz,,No,Telemark (Closed Telemark),Silver,6,12,http://www.dancecentral.info/ballroom/international-style/waltz/closed-telemark,docs/figures steps/parsed/chunk_7/waltz_closed-telemark.json
,,Waltz,,No,Telemark (Closed Telemark),Silver,7,1,https://www.dancecentral.info/ballroom/international-style/waltz/closed-telemark?src=routine,docs/figures steps/parsed/chunk_10/waltz_closed-telemark?src=routine.json
,,Waltz,,No,Tipsy to Right,Gold,6,16,http://www.dancecentral.info/ballroom/international-style/quickstep/tipsy-to-right-and-left,docs/figures steps/parsed/chunk_8/quickstep_tipsy-to-right-and-left.json
,,Waltz,,No,Turning Lock,Gold,8,16,http://www.dancecentral.info/ballroom/international-style/waltz/turning-lock-to-r,docs/figures steps/parsed/chunk_6/waltz_turning-lock-to-r.json
,,Waltz,,No,Turning Lock,Gold,4,8,https://www.dancecentral.info/ballroom/international-style/waltz/turning-lock-to-r?src=routine,docs/figures steps/parsed/chunk_9/waltz_turning-lock-to-r?src=routine.json
,,Waltz,,No,Turning Lock to Right,Silver,8,20,http://www.dancecentral.info/ballroom/international-style/waltz/turning-lock,docs/figures steps/parsed/chunk_6/waltz_turning-lock.json
,,Waltz,,No,Turning Lock to Right,Silver,10,16,http://www.dancecentral.info/ballroom/international-style/waltz/turning-lock?src=routine,docs/figures steps/parsed/chunk_7/waltz_turning-lock?src=routine.json
,,Waltz,,No,Turning Lock to Right,Gold,8,17,http://www.dancecentral.info/ballroom/international-style/waltz/turning-lock-to-r?src=routine,docs/figures steps/parsed/chunk_7/waltz_turning-lock-to-r?src=routine.json
,,Waltz,,No,Turning Lock to Right,Silver,9,2,https://www.dancecentral.info/ballroom/international-style/waltz/turning-lock?src=routine,docs/figures steps/parsed/chunk_9/waltz_turning-lock?src=routine.json
,,Waltz,,No,Weave from PP (after Open Impetus Turn),Silver,6,11,http://www.dancecentral.info/ballroom/international-style/waltz/weave-from-promenade-position?src=routine,docs/figures steps/parsed/chunk_7/waltz_weave-from-promenade-position?src=routine.json
,,Waltz,,No,Weave from PP (after Open Impetus Turn),Silver,12,7,https://www.dancecentral.info/ballroom/international-style/waltz/weave-from-promenade-position?src=routine,docs/figures steps/parsed/chunk_9/waltz_weave-from-promenade-position?src=routine.json
,,Waltz,,No,Weave in Waltz Time,Bronze,6,7,http://www.dancecentral.info/ballroom/international-style/waltz/basic-weave?src=routine,docs/figures steps/parsed/chunk_7/waltz_basic-weave?src=routine.json
,,Waltz,,No,Weave in Waltz Time,Bronze,13,19,https://www.dancecentral.info/ballroom/international-style/waltz/basic-weave?src=routine,docs/figures steps/parsed/chunk_9/waltz_basic-weave?src=routine.json
