id,name,dance_type_id,dance_class,predefined,alternative_timing,starting_foot_leader,ending_foot_leader,starting_foot_follower,ending_foot_follower,starting_position,ending_position,preceding_figure_names,following_figure_names
f07d2501-9676-410d-aef5-77372ac03368,Link,f9053836-24d1-433b-a228-8ef0d62e1865,H,true,,LF,LF,RF,RF,,,"American Spin, Catapult, Change of Hands Behind Back, Change of Places Left to Right, Change of Places Right to Left, Chugging, Fallaway Throwaway, Hip Bump, Miami Special, Shoulder Spin, Simple Spin, Spanish Arms, Stop and Go, Windmill","Basic In Place, Fallaway Rock, Fallaway Throwaway, Change of Places Right to Left, Walks, Mooch, Whip (after 1-5), Whip Throwaway (after 1-5), Reverse Whip, Stalking Walks, Flicks and Break"
5ab671f6-a22a-47f2-a10d-44fd40d57220,Miami Special,f9053836-24d1-433b-a228-8ef0d62e1865,F,true,,LF,LF,,,,,"American Spin, Catapult, Change of Places Left to Right, Change of Places Right to Left, Chugging, Rolling Off the Arm, Shoulder Spin","Hip Bump (normal; or Man turn 1/8 to R over steps 3-5, Lady 1/8 to L), Link, Change of Places Left to Right (Man turn 1/4 R over steps 3-6, Lady 1/2 to L)"
c3a2c87d-4963-460e-b92e-6b39ed116fe7,Open Hip Twist,4ca62d38-30de-4759-aea0-668fdb49d7b8,F,true,,LF,RF,RF,LF,,,"Advanced Hip Twists, Basic Movements: Open, Closed Hip Twist, Curl, Hockey Stick, Open Hip Twist, Progressive Walks Forward, Spiral, Spot or Switch Turn to L (Lady to R)","Alemana (when finished in Fan or Open Position), Hockey Stick, Sliding Doors, Fencing, Three Alemanas (when finished in Fan or Open Position), Basic Movements: Open (when finished in Open Position, follow with Open Basic or 1-3 Open Basic Movement into pprogressive Walks Back or Natual Top), Open Hip Twist (when finished in Open Position), Curl (when Open Hip Twist finishes in Open Position), Three Threes (when Open Hip Twist finishes in Open Position), New York LSP (when Open Hip Twist finishes in Open CPP), Spot or Switch Turn To R (Lady to L) (when Open Hip Twist finishes in Open CPP), Underarm Turn To L (when Open Hip Twist finishes in Open CPP), Reverse Top (when Open Hip Twist finishes in Contact Position, follow with 4-6 or 4-9 Reverse Top.)"
36d9375c-bada-448b-a5d7-44b8b0b7e339,Reverse Whip,f9053836-24d1-433b-a228-8ef0d62e1865,F,true,,LF,LF,RF,RF,,,"Basic In Place, Fallaway Rock, Link, Reverse Whip, Whip","Stalking Walks, Flicks and Break, Basic In Place, Fallaway Rock, Fallaway Throwaway, Change of Places Right to Left, Walks, Mooch, Reverse Whip"
36269227-dd2e-4c06-ac44-4ed07f01df88,Mooch,f9053836-24d1-433b-a228-8ef0d62e1865,H,true,,LF,RF,RF,LF,,,"Basic In Place, Fallaway Rock, Link, Reverse Whip, Whip","Basic In Place, Fallaway Rock, Fallaway Throwaway, Change of Places Right to Left, Walks, Stalking Walks, Flicks and Break"
13dd3758-dcd4-4e0d-bec9-161b877d62ea,Shoulder Spin,f9053836-24d1-433b-a228-8ef0d62e1865,F,true,,LF,LF,RF,LF,,,"American Spin, Catapult, Change of Places Left to Right, Change of Places Right to Left, Chugging, Rolling Off the Arm","Change of Places Left to Right (when Shoulder Spin ends with R to R hand hold; or when Shoulder Spin ends with L to R hand hold), American Spin (when Shoulder Spin ends with R to R hand hold), Rolling Off the Arm (when Shoulder Spin ends with R to R hand hold), Miami Special (when Shoulder Spin ends with R to R hand hold), Chugging (when Shoulder Spin ends with R to R hand hold), Catapult (when Shoulder Spin ends with R to R hand hold), Link (when Shoulder Spin ends with L to R hand hold), Change of Hands Behind Back (when Shoulder Spin ends with L to R hand hold), Hip Bump (when Shoulder Spin ends with L to R hand hold), Stop and Go (when Shoulder Spin ends with L to R hand hold)"
2d266348-f5e6-40b9-b9a7-c9ca38b42c57,Reverse Pivot,e5893ef5-b115-4685-bf38-04ead55743a3,F,true,,,,,,,,"Closed Impetus, Natural Spin Turn, Outside Spin, Reverse Turn","Closed Change LF (when ending DW), Whisk (when ending DW), Double Reverse Spin (when ending DW; or when ending LOD; or when ending DC), Contra Check (when ending DW), Reverse Turn (1-3 into Basic Weave when ending LOD; or when ending DC), Progressive Chasse To R (3/8 turn, when ending LOD; or when ending DC), Closed Telemark (when ending DC), Open Telemark (when ending DC), Fallaway Reverse And Slip Pivot (when ending DC)"
939c9b1c-faff-4070-8fbc-7a712d6d4ac6,Simple Spin,f9053836-24d1-433b-a228-8ef0d62e1865,F,true,,LF,RF,RF,LF,,,Change of Places Left to Right,"Link, Change of Places Left to Right, Hip Bump, Change of Hands Behind Back, American Spin (spin from L to R hand hold), Stop and Go"
09bed8ca-542f-4c61-b67d-7d299ea9e058,Opening Out from Reverse Top,4ca62d38-30de-4759-aea0-668fdb49d7b8,F,true,,RF,RF,LF,LF,,,Reverse Top,"Alemana, Hockey Stick, Sliding Doors, Fencing, Three Alemanas"
2809f087-7338-4a8d-82d6-32502ca8893a,Spanish Arms,f9053836-24d1-433b-a228-8ef0d62e1865,F,true,,LF,LF,RF,LF,,,"Change of Places Left to Right, Rolling Off the Arm, Spanish Arms, Windmill","Link (release R to L hand hold as needed), Change of Places Left to Right (release R to L hand hold as needed), Change of Hands Behind Back (release R to L hand hold as needed), Hip Bump (release R to L hand hold as needed), American Spin (left to right hand hold), Stop and Go (release R to L hand hold as needed), Windmill (release R to L hand hold as needed), Spanish Arms (release R to L hand hold as needed), Rolling Off the Arm (with double hold or eleasing L to R hand hold), Toe Heel Swivels (release R to L hand hold as needed)"
6eed3f7a-ee52-4ee1-8e32-d47e648f713d,Back Whisk,e5893ef5-b115-4685-bf38-04ead55743a3,H,true,,,,,,,,"Back Lock, Cross Hesitation, Drag Hesitation, Hover Corte, Left Whisk, Natural Turn, Progressive Chasse To R, Reverse Corte","Chasse From Promenade Position (Standard Chasse From Promenade or moving DC to follow with Closed Wing), Weave From Promenade Position (after 1-2 moving to center after Whisk turned to face DC, OR, steps 1-2 moving DC after Whisk turned to face LOD), Wing, Left Whisk, Cross Hesitation"
40fb0d80-96e7-4c81-9ace-b74f1d9f63c4,Reverse Turn,e5893ef5-b115-4685-bf38-04ead55743a3,H,true,,,,,,,,"Closed Change RF, Closed Impetus, Closed Wing, Double Reverse Spin, Fallaway Reverse And Slip Pivot, Hesitation Change, Natural Spin Turn, Outside Spin, Reverse Pivot, Wing","Drag Hesitation (After normal Reverse Turn, or 4-6 Reverse Turn after Natural Spin Turn or Closed Impetus), Closed Change LF, Whisk, Double Reverse Spin, Fallaway Reverse And Slip Pivot, Progressive Chasse To R (after 4-6 of Reverse Turn ended DC after undertuned Natural Spin Turn or Closed Impetus), Basic Weave (after 1-3 of Reverse Turn when is commenced LOD; or after 1-3 of Reverse Turn when ending BLOD near corner, then turn either 1/8, 1/8, 3/8; or 1/4, 1/8, 1/4 on Basic Weave to end DW of new LOD), Reverse Pivot (after 1-3), Reverse Corte (after 1-3 Reverse Turn), Closed Telemark (after 4-6 Reverse Turn ended DC after underturned Natural Spin Turn or Closed Impetus), Open Telemark (after 4-6 Reverse Turn ended DC after underturned Natural Spin Turn or Closed Impetus), Contra Check, Left Whisk (after 1-3 Reverse Turn, start Left Whisk with RF back on step 1), Hover Corte (after 1-3 Reverse Turn)"
65edf14f-4700-4349-92e1-c9c4fd4e8458,Stop and Go,f9053836-24d1-433b-a228-8ef0d62e1865,H,true,,RF,LF,RF,LF,,,"American Spin, Catapult, Change of Hands Behind Back, Change of Places Left to Right, Change of Places Right to Left, Chugging, Fallaway Throwaway, Hip Bump, Shoulder Spin, Simple Spin, Spanish Arms, Stop and Go, Windmill","Link, Change of Places Left to Right, Change of Hands Behind Back, Hip Bump, American Spin (with L to R hand hold), Stop and Go"
4ce02a87-3815-4fae-9420-abe7fcf3d4e4,Toe Heel Swivels,f9053836-24d1-433b-a228-8ef0d62e1865,F,true,,LF,LF,LF,LF,,,"Change of Places Left to Right, Spanish Arms, Windmill","Fallaway Rock (step 3-8 of Fallway Rock, regain normal hold on 2nd chasse), Fallaway Throwaway (step 3-8 Fallaway Throwaway), Change of Places Right to Left, Stalking Walks, Flicks and Break (step 3-20, retain double hold throughout)"
dbe88249-bc63-458c-99ea-dd3de69e1f28,Whisk,e5893ef5-b115-4685-bf38-04ead55743a3,H,true,,,,,,,,"Closed Wing, Double Reverse Spin, Fallaway Reverse And Slip Pivot, Hesitation Change, Reverse Pivot, Reverse Turn, Wing","Chasse From Promenade Position (Standard Chasse From Promenade or moving DC to follow with Closed Wing), Weave From Promenade Position (after 1-2 moving to center after Whisk turned to face DC, OR, steps 1-2 moving DC after Whisk turned to face LOD), Wing, Left Whisk, Cross Hesitation"
1593e5d3-e1b5-45b6-b060-b5c351cf7329,Closed Wing,e5893ef5-b115-4685-bf38-04ead55743a3,F,true,,,,,,,,"Basic Weave, Chasse From Promenade Position, Closed Telemark, Outside Change, Turning Lock, Weave From Promenade Position","Closed Telemark (taking step 1 in CBMP OP on L side), Open Telemark (taking step 1 in CBMP OP on L side), Double Reverse Spin (taking step 1 in CBMP OP on L side), Progressive Chasse To R (taking step 1 in CBMP OP on L side), Reverse Turn (taking step 1 in CBMP OP on L side), Fallaway Reverse And Slip Pivot, Whisk (if ended DW)"
137dfe6f-740f-499c-befd-883b0e22cf38,Whip Throwaway,f9053836-24d1-433b-a228-8ef0d62e1865,H,true,,LF,LF,LF,LF,,,"Curly Whip, Fallaway Rock, Link, Walks","Change of Places Left to Right (Man turn 1/4 R over 3-6, Lady 5/8 L), Hip Bump (Man turn 1/8 R over 3-5, Lady 1/4 L)"
9176e327-76ab-4510-84a3-eb1dbcc7af38,Contra Check,e5893ef5-b115-4685-bf38-04ead55743a3,F,true,,,,,,,,"Double Reverse Spin, Fallaway Reverse And Slip Pivot, Hesitation Change, Reverse Pivot, Reverse Turn","Chasse From Promenade Position, Weave From Promenade Position, Cross Hesitation, Wing, Left Whisk"
f92f5b31-39e5-4c73-a059-d61ffe3e709f,Windmill,f9053836-24d1-433b-a228-8ef0d62e1865,F,true,,RF,RF,RF,RF,,,"Change of Places Left to Right, Rolling Off the Arm, Spanish Arms, Windmill","Toe Heel Swivels, Stop and Go, Hip Bump, Change of Hands Behind Back, Link, Change of Places Left to Right (release R to L hand hold as needed), Windmill (release R to L hand hold as needed), Spanish Arms (release R to L hand hold as needed), Rolling Off the Arm (with double hand hold or releaseing L to R hand hold)"
ac89eefb-31e1-4a46-a4ee-ae43990cfa79,Double Reverse Spin,e5893ef5-b115-4685-bf38-04ead55743a3,H,true,"12&3, 123&",,,,,,,"Closed Change RF, Closed Wing, Double Reverse Spin, Fallaway Reverse And Slip Pivot, Hesitation Change, Reverse Pivot, Reverse Turn, Wing","Drag Hesitation, Closed Change LF (when ending DW), Whisk (when ending DW), Double Reverse Spin (when ending LOD; or when ending DC), Reverse Turn (1-3 Reverse Turn into Basic Weave, when ending LOD; or when ending DC), Closed Telemark (when ending DC; or normal), Open Telemark (when ending DC; or normal), Progressive Chasse To R (when ending DC; or when ending DC), Contra Check, Fallaway Reverse And Slip Pivot"
85b4a9d1-de7c-48cd-b9e8-2946eefff888,Drag Hesitation,e5893ef5-b115-4685-bf38-04ead55743a3,F,true,,,,,,,,"Closed Change RF, Double Reverse Spin, Hesitation Change, Reverse Turn, Wing","Natural Turn (4-6), Fallaway Whisk, Back Whisk, Back Lock, Closed Impetus, Open Impetus, Outside Spin (underturned, turning 3/4)"
9766c285-f920-4881-b7f7-509441ae2607,Basic Reverse Turn,b742edb9-8245-4cfe-85c4-5b73769c17b5,F,true,,LF,LF,RF,LF,,,"Back Corte, Brush Tap, Closed Promenade, Fallaway Reverse and Slip Pivot, Four Step Change, Open Finish, Open Promenade, Outside Swivel, Promenade Link, Reverse Outside Swivel, Rock Turn","Walk (LF), Progressive Side Step, Progressive Link, Back Corte, LF Rock, Closed Promenade (at end of last step of preceding figure, using Open Finish, keep feet in place and turn Lady to PP, count &), Open Promenade (at end of last step of preceding figure, using Open Finish, keep feet in place and turn Lady to PP, count &), Natural Promenade Turn (at end of last step of preceding figure, using Open Finish, keep feet in place and turn Lady to PP, count &), Promenade Link (at end of last step of preceding figure, using Open Finish, keep feet in place and turn Lady to PP, count &), Back Open Promenade (at end of last step of preceding figure, using Open Finish, keep feet in place and turn Lady to PP, count &), Fallaway Promenade (at end of last step of preceding figure, using Open Finish, keep feet in place and turn Lady to PP, count &), Four Step, Outside Swivel, Four Step Change, Brush Tap, Fallaway Four Step, Five Step, Contra Check"
65636486-f7db-4968-9224-0b6f0a39ca19,Outside Swivel,b742edb9-8245-4cfe-85c4-5b73769c17b5,F,true,,LF,LF,LF,RF,,,"Back Corte, Basic Reverse Turn, Closed Promenade, Open Finish, Open Promenade, Open Reverse Turn, Lady In Line, Open Reverse Turn, Lady Outside, Outside Swivel, Progressive Side Step Reverse Turn, Promenade Link, Reverse Outside Swivel, Rock Turn","Walk (LF), Progressive Side Step, Progressive Link, Back Corte, LF Rock, Open Reverse Turn, Lady Outside (when preceding figure ended DC; or if ended DC), Open Reverse Turn, Lady In Line (when preceding figure ended DC; or if ended DC), Progressive Side Step Reverse Turn (when preceding figure ended DC; or if ended DC), Reverse Outside Swivel (when preceding figure ended DC; or if ended DC), Basic Reverse Turn (when preceding figure ended DC; or if ended DC), Fallaway Reverse and Slip Pivot (when preceding figure ended DC; or normal; or if ended DC; or normal), Four Step (normal; or Overturned), Outside Swivel, Four Step Change, Brush Tap, Fallaway Four Step, Oversway, Five Step, Contra Check"
24470417-7bdf-4566-92a2-9500ec712014,Turning Lock,e5893ef5-b115-4685-bf38-04ead55743a3,F,true,,,,,,,,"Natural Spin Turn, Outside Spin","Wing, Chasse From Promenade Position, Left Whisk, Weave From Promenade Position, Cross Hesitation"
5ccd0994-e7d5-40a5-af11-474a1654c1be,Open Promenade,b742edb9-8245-4cfe-85c4-5b73769c17b5,F,true,,LF,RF,RF,LF,,,"Basic Reverse Turn, Chase, Contra Check, Fallaway Four Step, Fallaway Promenade, Five Step, Four Step, Natural Promenade Turn, Natural Twist Turn, Open Finish, Open Promenade, Open Reverse Turn, Lady In Line, Open Reverse Turn, Lady Outside, Oversway, Progressive Link, Progressive Side Step Reverse Turn","Walk (LF), Progressive Side Step, Progressive Link, Open Reverse Turn, Lady Outside (when preceding figure ended DC), Open Reverse Turn, Lady In Line (when preceding figure ended DC), Progressive Side Step Reverse Turn (when preceding figure ended DC), Reverse Outside Swivel (when preceding figure ended DC; or normal), Basic Reverse Turn (when preceding figure ended DC), Fallaway Reverse and Slip Pivot (when preceding figure ended DC; or normal), Four Step, Four Step Change, Brush Tap, Fallaway Four Step, Oversway, Five Step, Back Corte (step 1 in CBMP with Lady OP using CBM on 1 and 2), LF Rock (LF Rock in CBMP with Lady OP, no turn or up to 1/4 to R), Outside Swivel, Closed Promenade (having placed LF to side without weight, leading Lady to to PP, count &), Open Promenade (having placed LF to side without weight, leading Lady to to PP, count &), Natural Promenade Turn (having placed LF to side without weight, leading Lady to to PP, count &), Promenade Link (having placed LF to side without weight, leading Lady to to PP, count &), Back Open Promenade (having placed LF to side without weight, leading Lady to to PP, count &), Fallaway Promenade (having placed LF to side without weight, leading Lady to to PP, count &)"
0e41cbf0-0cf4-46ca-83c5-e29d06c1af35,Fallaway Whisk,e5893ef5-b115-4685-bf38-04ead55743a3,F,true,,,,,,,,"Back Lock, Cross Hesitation, Drag Hesitation, Hover Corte, Left Whisk, Natural Turn, Progressive Chasse To R, Reverse Corte","Chasse From Promenade Position (Standard Chasse From Promenade or moving DC to follow with Closed Wing), Weave From Promenade Position (after 1-2 moving to center after Whisk turned to face DC, OR, steps 1-2 moving DC after Whisk turned to face LOD), Wing, Left Whisk, Cross Hesitation"
507c193d-c791-496c-b0f0-6e81f5cfd2b0,Brush Tap,b742edb9-8245-4cfe-85c4-5b73769c17b5,F,true,,LF,LF,RF,RF,,,"Back Corte, Back Open Promenade, Basic Reverse Turn, Closed Promenade, Fallaway Reverse and Slip Pivot, Open Finish, Open Promenade, Open Reverse Turn, Lady In Line, Open Reverse Turn, Lady Outside, Outside Swivel, Progressive Side Step Reverse Turn, Promenade Link, Reverse Outside Swivel, Rock Turn","Walk (LF), Progressive Link, Progressive Side Step, Back Corte, LF Rock, Four Step, Four Step Change, Open Reverse Turn, Lady Outside (If ended DC), Open Reverse Turn, Lady In Line (If ended DC), Progressive Side Step Reverse Turn (If ended DC), Basic Reverse Turn (If ended DC), Fallaway Reverse and Slip Pivot (If ended DC; or normal), Fallaway Four Step, Oversway, Contra Check"
85d01c70-75a1-474a-a7d8-147e39c3539d,Hesitation Change,e5893ef5-b115-4685-bf38-04ead55743a3,H,true,,,,,,,,"Back Lock, Basic Weave, Chasse From Promenade Position, Closed Change LF, Natural Turn, Outside Change, Progressive Chasse To R","Drag Hesitation, Reverse Turn (normal; or to back DW then Basic Weave when Hesitation Change ends facing new LOD), Double Reverse Spin, Progressive Chasse To R, Closed Change LF (when facing DW of new LOD), Whisk, Closed Telemark, Open Telemark, Fallaway Reverse And Slip Pivot, Contra Check (at corner)"
9c68335f-939b-4128-be2d-3e15a71727c1,Back Open Promenade,b742edb9-8245-4cfe-85c4-5b73769c17b5,F,true,,LF,RF,RF,LF,,,"Basic Reverse Turn, Chase, Contra Check, Fallaway Four Step, Five Step, Four Step, Natural Promenade Turn, Natural Twist Turn, Open Finish, Open Promenade, Open Reverse Turn, Lady In Line, Open Reverse Turn, Lady Outside, Oversway, Progressive Link, Progressive Side Step Reverse Turn","Four Step, Reverse Outside Swivel, Four Step Change, Brush Tap, Fallaway Four Step, Five Step"
566fa2b5-83a9-4ff5-aa46-0eb23de71270,Fallaway Reverse and Slip Pivot,e5893ef5-b115-4685-bf38-04ead55743a3,F,true,,,,,,,,"Closed Wing, Double Reverse Spin, Hesitation Change, Reverse Pivot, Reverse Turn, Wing","Reverse Turn (At corner.), Whisk, Double Reverse Spin, Progressive Chasse To R, Closed Telemark, Open Telemark, Contra Check"
